ID	R	G	B
65	18	2	13
65	20	9	5
65	0	30	0
65	0	93	66
65	5	36	241
65	18	18	210
65	12	6	8
65	18	5	12
65	3	13	5
65	0	45	2
65	1	41	165
65	10	16	232
65	4	8	9
65	16	4	8
65	12	12	2
65	1	25	1
65	1	48	64
65	6	29	195
65	5	7	4
65	9	4	11
65	23	5	1
65	0	16	5
65	0	26	13
65	0	17	129
65	10	21	209
65	8	8	8
65	14	7	1
65	0	14	0
65	9	12	1
65	0	16	67
65	2	5	158
65	5	5	5
65	7	5	6
65	13	8	5
65	0	17	0
65	0	19	20
65	0	12	60
65	6	7	35
65	7	5	6
65	11	6	2
65	0	12	0
65	0	17	7
65	1	9	46
65	5	7	84
65	6	6	6
65	11	5	7
65	4	12	1
65	0	17	1
65	1	13	25
65	2	8	56
65	5	5	5
65	8	6	9
65	14	6	3
65	0	14	0
65	0	14	14
65	0	9	38
65	4	5	36
66	14	2	2
66	17	6	2
66	4	9	3
66	2	6	5
66	1	5	8
66	3	7	8
66	17	5	7
66	14	3	1
66	6	7	2
66	3	8	4
66	4	5	9
66	6	6	8
66	4	2	3
66	17	3	0
66	15	8	2
66	1	11	3
66	2	6	5
66	5	4	10
66	5	5	5
66	29	3	4
66	20	7	1
66	5	11	1
66	2	8	4
66	5	4	12
66	3	7	8
66	23	4	6
66	21	6	3
66	8	9	1
66	5	11	7
66	4	8	11
66	8	3	10
66	6	4	5
66	28	4	4
66	18	7	3
66	1	11	3
66	3	9	7
66	5	5	5
66	5	5	5
66	58	2	13
66	21	7	4
66	4	10	0
66	5	11	7
66	6	7	12
66	5	5	7
66	22	3	5
66	41	2	5
66	15	11	2
66	0	12	2
66	2	11	10
66	4	4	4
66	5	5	5
66	57	0	9
66	26	7	0
66	0	12	2
66	6	10	11
66	2	6	7
66	5	5	5
66	97	8	30
66	47	7	5
66	2	13	0
66	1	11	2
66	4	10	10
66	5	5	7
66	27	0	5
66	75	5	13
66	22	12	0
66	0	14	0
66	2	11	10
66	5	6	11
66	4	4	4
66	95	3	24
66	51	11	0
66	1	15	0
66	0	12	8
66	4	7	12
66	5	5	7
66	121	1	36
66	93	6	12
66	8	17	0
66	1	13	0
66	4	7	12
66	5	5	7
66	30	3	10
66	110	4	24
66	60	19	0
66	0	17	0
66	0	10	12
66	5	6	11
66	7	7	7
66	117	3	29
66	120	22	11
66	0	21	3
66	3	12	9
66	4	7	14
66	5	5	7
66	80	1	23
66	127	10	19
66	22	28	0
66	3	15	3
66	1	8	14
66	7	6	12
66	33	0	9
66	124	2	25
66	119	38	9
66	1	25	1
66	2	14	10
66	3	6	13
66	6	6	6
66	142	2	39
66	160	22	9
66	0	48	0
66	6	14	1
66	3	5	17
66	5	4	10
66	61	0	15
66	146	5	21
66	89	71	5
66	1	27	0
66	0	11	19
66	6	5	13
66	43	1	13
66	147	2	33
66	158	47	4
66	0	63	0
66	0	17	9
66	6	6	14
66	6	6	6
66	178	1	56
66	177	22	20
66	5	99	3
66	0	31	0
66	2	8	20
66	7	6	14
66	66	3	20
66	171	7	34
66	141	75	0
66	1	72	2
66	2	15	24
66	4	7	14
66	5	5	5
66	168	2	40
66	178	47	5
66	9	111	2
66	0	33	17
66	6	6	16
66	6	6	8
66	214	1	81
66	199	16	20
66	0	112	2
66	0	94	0
66	5	10	29
66	5	4	18
66	76	3	23
66	193	3	39
66	173	82	1
66	1	124	0
66	1	31	31
66	1	7	21
66	4	3	8
66	196	4	55
66	208	54	2
66	0	124	0
66	2	95	38
66	1	7	21
66	6	6	8
66	222	10	87
66	218	23	37
66	24	119	1
66	2	136	5
66	1	29	53
66	3	10	16
66	69	5	22
66	219	6	54
66	207	89	1
66	0	134	0
66	1	103	81
66	0	9	24
66	7	5	16
66	208	4	65
66	245	69	20
66	0	141	0
66	1	141	34
66	1	11	64
66	4	5	9
66	143	13	51
66	235	17	42
66	115	130	1
66	0	146	1
66	4	94	131
66	3	9	25
66	59	3	16
66	219	5	59
66	232	103	2
66	0	155	1
66	0	140	97
66	0	7	79
66	8	5	12
66	213	2	73
66	253	55	26
66	1	163	0
66	1	153	8
66	5	46	162
66	7	5	29
66	76	3	23
66	232	12	47
66	207	152	7
66	0	165	0
66	1	127	149
66	2	6	70
66	6	6	8
66	210	3	57
66	248	98	3
66	0	182	1
66	0	148	88
66	2	27	192
66	5	9	21
66	210	0	73
66	247	46	28
66	4	187	1
66	1	171	4
66	0	73	194
66	2	9	61
66	66	2	19
66	224	13	54
66	234	143	3
66	3	194	0
66	1	144	148
66	6	28	189
66	6	5	11
66	194	3	57
66	253	84	3
66	0	201	1
66	0	178	82
66	0	33	224
66	5	8	63
66	213	0	80
66	240	33	39
66	0	186	0
66	0	202	2
66	0	106	194
66	2	21	177
66	55	1	15
66	217	6	51
66	243	134	3
66	1	207	2
66	3	173	160
66	0	25	223
66	7	8	26
66	189	2	55
66	255	84	12
66	3	201	0
66	0	211	70
66	0	47	233
66	8	16	187
66	181	7	68
66	236	23	41
66	64	183	5
66	0	213	0
66	1	151	212
66	0	25	203
66	48	7	13
66	204	4	51
66	245	115	1
66	0	212	0
66	6	204	171
66	0	31	233
66	16	14	141
66	190	2	61
66	254	69	23
66	0	201	0
66	1	216	37
66	2	71	237
66	5	15	198
66	71	2	23
66	220	16	43
66	178	163	0
66	0	217	0
66	1	183	222
66	0	33	222
66	34	8	9
66	196	2	54
66	248	105	1
66	1	211	2
66	0	209	152
66	0	41	245
66	11	12	201
66	195	5	65
66	242	51	25
66	1	197	1
66	1	219	10
66	1	100	246
66	4	18	215
66	52	6	19
66	216	10	48
66	223	151	4
66	0	217	0
66	0	196	218
66	1	47	247
66	7	7	31
66	185	1	53
66	240	89	0
66	1	211	2
66	0	212	134
66	0	47	254
66	11	18	222
66	192	3	69
66	235	30	37
66	3	189	4
66	1	218	3
66	1	135	250
66	1	23	246
66	41	6	12
66	195	4	47
66	236	126	3
66	2	217	2
66	0	206	206
66	0	48	255
66	8	7	77
66	158	3	47
66	228	68	6
66	1	196	4
66	1	223	104
66	0	65	255
66	9	19	239
66	148	6	54
66	205	18	35
66	15	161	0
66	1	218	3
66	1	165	252
66	0	32	249
66	21	10	6
66	160	4	43
66	213	99	3
66	1	199	0
66	4	215	198
66	2	51	252
66	9	14	157
66	119	4	35
66	216	52	14
66	1	175	0
66	1	216	63
66	0	77	253
66	5	19	250
66	44	6	21
66	167	10	27
66	115	125	0
66	0	203	0
66	4	189	243
66	0	45	252
66	8	9	4
66	99	7	32
66	194	68	7
66	0	183	0
66	3	205	165
66	0	48	242
66	19	18	234
66	69	6	25
66	172	24	22
66	1	156	2
66	0	203	16
66	1	95	255
66	2	24	247
66	9	5	6
66	107	8	28
66	146	96	0
66	0	194	0
66	0	188	217
66	0	52	254
66	9	6	25
66	54	1	17
66	143	39	4
66	0	167	2
66	1	200	131
66	0	46	253
66	15	30	245
66	32	5	14
66	96	10	11
66	0	121	0
66	0	198	0
66	1	118	247
66	7	23	255
66	5	5	3
66	38	7	15
66	110	52	4
66	6	174	1
66	0	191	194
66	2	53	254
66	9	8	66
66	17	5	9
66	65	16	1
66	0	114	0
66	0	190	92
66	0	54	248
66	9	25	242
66	13	7	9
66	35	3	4
66	0	55	0
66	5	158	8
66	0	137	235
66	1	32	244
66	6	6	4
66	16	7	12
66	47	18	4
66	1	101	5
66	5	173	156
66	0	45	248
66	11	13	158
66	12	6	8
66	35	3	8
66	0	46	0
66	5	134	44
66	1	58	249
66	9	17	250
66	6	6	6
66	17	5	9
66	11	15	1
66	0	70	0
66	2	122	182
66	1	35	255
66	6	6	6
66	16	3	13
66	20	9	5
66	0	31	0
66	0	92	69
66	6	37	242
66	18	18	204
66	14	5	8
66	20	5	12
66	4	14	6
66	1	46	3
66	1	39	172
66	9	15	231
66	4	8	9
66	15	3	7
66	11	11	1
66	0	24	0
66	1	50	67
66	7	30	198
66	6	6	4
66	9	4	11
66	21	8	2
66	0	16	5
66	0	26	13
66	0	18	130
66	11	20	209
66	8	8	8
66	13	8	2
66	0	14	0
66	6	14	3
66	0	16	67
66	2	5	158
66	5	5	5
66	9	3	3
66	13	8	5
66	0	17	1
66	0	20	23
66	0	12	60
66	6	6	30
66	7	5	6
66	11	6	2
66	0	12	0
66	1	18	10
66	1	9	48
66	6	8	85
66	6	6	6
66	11	5	7
66	2	12	1
66	0	17	1
66	1	13	25
66	2	9	55
66	4	4	4
66	8	6	9
66	12	7	3
66	0	14	0
66	0	14	14
66	0	9	38
66	4	3	35
67	14	2	2
67	17	6	2
67	4	9	3
67	2	6	5
67	1	5	8
67	3	7	8
67	18	6	8
67	16	2	1
67	6	6	4
67	3	8	4
67	2	6	9
67	6	6	8
67	7	3	4
67	18	3	0
67	15	8	2
67	1	11	3
67	2	6	5
67	5	4	10
67	5	5	5
67	29	3	4
67	20	7	1
67	4	12	0
67	2	8	4
67	5	4	12
67	3	7	8
67	22	2	4
67	20	5	2
67	8	9	1
67	6	12	8
67	4	8	11
67	6	3	10
67	6	4	5
67	25	5	4
67	18	7	3
67	0	11	3
67	4	8	7
67	5	5	5
67	5	5	5
67	56	3	13
67	22	7	2
67	4	10	0
67	5	11	7
67	7	6	12
67	5	5	7
67	23	4	8
67	40	1	4
67	15	11	2
67	1	13	3
67	2	11	10
67	5	5	5
67	6	7	2
67	57	1	10
67	26	9	0
67	1	13	3
67	5	11	11
67	2	6	7
67	5	5	5
67	94	6	28
67	46	6	4
67	2	13	0
67	1	11	3
67	4	10	10
67	5	5	7
67	28	1	6
67	75	5	13
67	22	12	0
67	0	14	0
67	3	12	11
67	5	6	11
67	4	4	4
67	93	4	24
67	52	10	0
67	1	15	0
67	1	13	9
67	3	7	10
67	5	5	7
67	126	0	37
67	94	7	13
67	7	18	4
67	1	13	0
67	4	7	12
67	5	5	7
67	30	3	8
67	111	6	23
67	58	20	0
67	0	17	1
67	0	10	12
67	5	6	11
67	6	6	6
67	116	4	29
67	118	24	12
67	0	20	3
67	2	13	9
67	4	7	14
67	5	5	7
67	90	0	26
67	127	10	19
67	16	29	1
67	3	13	2
67	0	9	14
67	7	6	12
67	35	2	11
67	127	1	23
67	118	39	9
67	0	25	0
67	0	15	10
67	3	6	13
67	6	6	6
67	141	1	38
67	161	24	8
67	0	48	0
67	5	16	2
67	3	5	17
67	5	4	10
67	67	0	18
67	146	6	19
67	85	70	5
67	2	26	0
67	0	10	19
67	6	5	13
67	44	4	15
67	150	2	34
67	153	44	1
67	0	62	0
67	0	17	9
67	6	6	14
67	6	6	6
67	174	1	55
67	178	23	21
67	5	99	3
67	0	31	0
67	2	8	20
67	6	5	13
67	70	3	21
67	171	6	36
67	139	77	0
67	0	71	1
67	2	15	24
67	4	7	14
67	5	5	5
67	168	2	38
67	176	47	5
67	10	112	3
67	0	34	20
67	6	6	18
67	6	6	8
67	215	0	78
67	195	16	19
67	0	113	0
67	0	94	0
67	5	10	29
67	5	4	18
67	76	1	22
67	193	3	39
67	171	82	0
67	1	124	0
67	0	28	31
67	1	7	21
67	5	5	7
67	196	4	53
67	205	55	2
67	1	124	0
67	0	92	35
67	1	7	21
67	6	6	8
67	229	11	95
67	216	24	35
67	16	121	2
67	5	136	8
67	0	28	54
67	3	10	16
67	69	5	22
67	218	7	52
67	205	90	1
67	0	135	1
67	1	100	80
67	0	9	24
67	8	5	16
67	206	4	64
67	247	72	19
67	0	141	0
67	2	141	38
67	0	12	64
67	5	5	13
67	165	1	54
67	237	19	43
67	98	129	0
67	1	147	2
67	5	93	131
67	2	9	25
67	60	4	17
67	220	3	56
67	233	106	3
67	0	154	0
67	0	140	103
67	0	7	77
67	6	5	11
67	211	2	70
67	249	62	21
67	0	164	0
67	0	149	8
67	6	43	160
67	7	5	27
67	83	1	24
67	233	14	46
67	193	153	6
67	0	165	0
67	1	127	152
67	4	5	69
67	43	3	12
67	211	2	57
67	246	98	0
67	0	180	0
67	0	147	89
67	3	25	189
67	5	9	21
67	210	0	73
67	249	49	26
67	4	187	1
67	1	170	9
67	0	69	196
67	1	9	56
67	68	1	19
67	223	15	51
67	230	145	3
67	3	194	0
67	0	142	150
67	5	27	188
67	5	4	10
67	195	2	57
67	254	84	6
67	0	201	1
67	0	176	86
67	0	29	221
67	5	8	61
67	209	1	79
67	241	35	37
67	0	189	1
67	0	202	2
67	0	105	191
67	7	18	188
67	55	1	15
67	215	4	47
67	242	138	3
67	0	208	0
67	4	171	161
67	0	26	224
67	9	9	17
67	189	2	55
67	252	85	7
67	4	203	0
67	0	211	67
67	0	45	234
67	8	16	185
67	192	5	73
67	236	24	39
67	40	182	2
67	0	212	0
67	0	150	208
67	1	24	202
67	50	9	15
67	205	5	51
67	245	118	1
67	1	211	0
67	6	203	173
67	1	32	234
67	16	12	132
67	189	1	60
67	254	70	20
67	0	201	0
67	0	215	42
67	0	67	234
67	5	14	197
67	80	0	25
67	225	18	44
67	167	164	1
67	0	217	0
67	3	181	227
67	0	32	221
67	34	8	9
67	196	2	54
67	248	107	1
67	2	212	1
67	0	208	156
67	0	40	244
67	12	13	192
67	194	4	64
67	244	53	25
67	0	198	0
67	0	219	13
67	0	96	245
67	4	18	215
67	51	7	20
67	215	11	48
67	219	153	4
67	0	217	0
67	0	195	217
67	2	48	248
67	8	7	25
67	188	1	56
67	240	88	2
67	1	211	2
67	0	214	137
67	0	45	252
67	11	18	222
67	190	1	65
67	233	31	31
67	2	186	2
67	0	219	1
67	1	131	253
67	3	23	244
67	39	6	15
67	195	4	45
67	235	131	6
67	1	216	1
67	0	206	206
67	0	48	255
67	8	6	71
67	158	3	47
67	223	65	2
67	1	197	3
67	1	223	114
67	0	63	255
67	11	21	240
67	158	5	59
67	205	18	35
67	8	163	1
67	5	218	4
67	0	162	247
67	0	32	251
67	23	9	6
67	160	4	41
67	216	99	4
67	0	201	1
67	5	212	202
67	3	52	253
67	9	15	139
67	117	4	34
67	214	56	11
67	0	176	0
67	3	217	70
67	0	76	252
67	5	19	248
67	65	2	21
67	168	11	28
67	97	128	0
67	0	203	0
67	8	189	246
67	0	45	253
67	8	9	4
67	110	3	31
67	194	68	7
67	0	182	0
67	1	205	168
67	0	48	242
67	18	20	226
67	69	6	25
67	174	30	19
67	2	157	1
67	0	203	23
67	0	92	255
67	5	25	246
67	10	4	6
67	107	8	28
67	139	104	2
67	0	194	1
67	0	186	219
67	0	51	255
67	2	7	1
67	54	0	16
67	145	41	4
67	1	171	4
67	2	201	134
67	0	46	255
67	16	30	243
67	31	6	12
67	99	11	10
67	0	123	0
67	0	196	3
67	1	113	247
67	4	22	254
67	5	5	3
67	36	7	12
67	108	55	3
67	4	175	1
67	1	188	203
67	3	54	255
67	11	9	58
67	17	5	9
67	67	15	1
67	1	116	0
67	1	190	96
67	0	52	250
67	10	26	243
67	15	6	9
67	35	3	4
67	1	56	1
67	4	159	6
67	0	133	236
67	1	27	244
67	6	6	4
67	16	7	12
67	48	16	1
67	3	103	5
67	5	173	160
67	1	46	251
67	13	13	137
67	12	6	8
67	36	5	10
67	0	48	0
67	4	133	41
67	2	56	252
67	7	20	249
67	6	6	6
67	17	5	9
67	8	16	1
67	0	70	0
67	2	122	182
67	0	32	255
67	6	6	6
67	16	3	13
67	20	9	5
67	0	31	0
67	0	93	72
67	7	37	245
67	20	16	197
67	13	4	7
67	20	5	10
67	4	14	6
67	1	48	4
67	0	36	174
67	10	16	236
67	4	8	9
67	16	4	8
67	10	12	1
67	0	24	0
67	1	49	71
67	7	29	200
67	6	6	6
67	9	4	11
67	21	8	2
67	0	16	5
67	0	26	13
67	0	17	131
67	13	19	201
67	8	8	8
67	14	9	3
67	0	14	0
67	8	14	4
67	0	15	67
67	1	4	157
67	5	5	5
67	9	5	6
67	13	8	5
67	0	17	1
67	0	19	23
67	0	12	60
67	6	7	27
67	7	5	6
67	11	6	2
67	0	12	0
67	1	18	10
67	1	9	48
67	5	8	85
67	6	6	6
67	10	4	6
67	5	11	1
67	0	17	1
67	0	11	23
67	2	8	56
67	4	4	4
67	8	6	9
67	12	7	3
67	0	14	0
67	0	14	14
67	0	9	38
67	4	6	31
68	13	3	2
68	17	6	2
68	4	9	3
68	2	6	5
68	1	5	8
68	3	7	8
68	23	4	8
68	16	2	1
68	5	7	4
68	3	8	4
68	2	6	9
68	6	6	8
68	7	3	4
68	17	3	0
68	15	8	2
68	1	11	3
68	4	8	7
68	5	4	9
68	5	5	5
68	27	3	3
68	20	6	3
68	4	12	0
68	2	8	4
68	5	4	12
68	3	7	8
68	23	3	5
68	20	5	2
68	7	10	1
68	6	12	8
68	4	8	11
68	6	3	10
68	6	4	5
68	25	5	4
68	18	7	3
68	1	11	3
68	4	8	7
68	5	5	5
68	5	5	5
68	54	2	14
68	22	7	2
68	4	10	0
68	5	11	7
68	6	5	11
68	5	5	7
68	24	5	9
68	37	1	3
68	15	11	2
68	0	13	3
68	2	11	10
68	5	5	5
68	7	6	4
68	56	0	9
68	24	10	0
68	2	12	4
68	5	10	13
68	2	6	7
68	5	5	5
68	97	5	28
68	46	6	4
68	1	12	0
68	0	11	7
68	4	10	10
68	5	5	7
68	28	1	6
68	76	5	13
68	21	11	0
68	0	14	0
68	3	12	11
68	4	5	10
68	5	5	5
68	93	4	24
68	50	10	0
68	1	15	0
68	1	13	11
68	3	7	10
68	5	5	7
68	126	0	37
68	94	7	13
68	5	16	2
68	1	13	0
68	4	7	12
68	5	5	7
68	31	4	9
68	111	4	22
68	58	20	1
68	0	16	0
68	0	11	13
68	5	6	11
68	6	6	6
68	116	2	28
68	114	22	9
68	0	20	3
68	0	11	5
68	4	7	14
68	5	5	7
68	100	1	30
68	127	10	18
68	14	30	1
68	3	15	1
68	2	9	15
68	7	6	12
68	38	2	12
68	126	2	26
68	118	37	8
68	0	23	0
68	0	15	12
68	4	7	14
68	6	6	6
68	140	2	36
68	162	26	12
68	2	47	4
68	5	15	4
68	3	5	17
68	6	6	8
68	71	2	21
68	147	7	20
68	78	70	5
68	1	27	0
68	0	10	19
68	6	5	11
68	46	4	16
68	150	2	34
68	153	46	2
68	0	61	0
68	0	16	10
68	6	6	14
68	6	6	6
68	172	1	53
68	177	22	18
68	4	98	4
68	0	31	0
68	2	8	20
68	6	5	13
68	71	2	21
68	170	6	33
68	137	78	0
68	1	71	1
68	1	14	23
68	4	7	16
68	5	5	5
68	167	1	37
68	175	46	4
68	10	112	3
68	0	34	20
68	6	6	18
68	6	5	10
68	212	0	76
68	200	22	20
68	0	113	0
68	0	93	0
68	4	10	26
68	5	4	18
68	76	1	22
68	193	3	37
68	170	81	0
68	1	124	0
68	1	26	30
68	1	7	21
68	5	5	5
68	196	4	51
68	202	55	3
68	0	124	0
68	0	89	37
68	1	7	21
68	5	5	5
68	232	10	93
68	219	23	37
68	4	122	0
68	7	138	10
68	0	25	52
68	3	11	14
68	72	5	23
68	218	7	52
68	201	90	0
68	0	135	1
68	0	99	81
68	0	9	24
68	8	5	16
68	205	3	61
68	247	77	18
68	2	141	0
68	2	141	40
68	0	12	64
68	6	7	12
68	175	1	60
68	240	20	45
68	82	132	0
68	1	147	2
68	3	91	129
68	1	8	24
68	63	5	20
68	221	2	56
68	233	107	4
68	1	154	2
68	0	140	105
68	2	7	75
68	6	5	11
68	213	2	71
68	247	65	18
68	1	163	0
68	0	150	16
68	3	39	159
68	7	5	27
68	91	1	26
68	233	14	44
68	189	151	8
68	0	165	0
68	3	124	155
68	1	7	67
68	51	1	13
68	211	2	57
68	246	102	3
68	0	179	0
68	0	146	92
68	2	26	188
68	6	8	20
68	208	1	71
68	250	50	24
68	5	188	0
68	3	169	11
68	0	66	196
68	0	8	54
68	68	1	19
68	226	14	52
68	226	147	3
68	3	194	0
68	0	140	149
68	4	27	185
68	6	5	11
68	196	3	58
68	246	88	0
68	1	202	2
68	0	176	91
68	0	29	219
68	3	9	59
68	208	1	79
68	242	37	34
68	0	188	0
68	0	202	2
68	0	99	192
68	9	15	187
68	54	2	14
68	216	5	48
68	241	141	4
68	1	211	2
68	3	170	163
68	0	26	221
68	10	9	15
68	189	2	55
68	250	85	5
68	2	203	0
68	0	207	79
68	0	43	235
68	8	17	184
68	202	2	75
68	238	23	39
68	22	181	0
68	0	212	0
68	0	142	221
68	0	23	201
68	51	8	15
68	207	6	50
68	244	117	0
68	1	211	0
68	6	202	178
68	0	31	228
68	15	12	119
68	189	1	60
68	255	74	19
68	0	203	0
68	0	214	48
68	0	63	236
68	5	13	199
68	88	2	31
68	226	20	41
68	149	166	0
68	0	216	1
68	3	179	229
68	1	32	221
68	37	8	10
68	198	4	56
68	246	108	0
68	0	213	1
68	0	208	156
68	0	40	244
68	11	11	185
68	193	3	63
68	244	53	24
68	0	198	0
68	1	220	16
68	0	91	242
68	5	17	213
68	49	5	18
68	215	11	48
68	216	155	4
68	0	217	0
68	1	192	218
68	1	47	247
68	8	7	23
68	189	0	54
68	241	89	3
68	1	211	2
68	0	214	140
68	0	46	253
68	11	18	222
68	189	0	64
68	233	34	31
68	3	189	4
68	0	219	1
68	0	125	251
68	3	21	243
68	42	4	15
68	196	4	43
68	230	131	4
68	1	216	1
68	0	205	208
68	0	48	255
68	8	10	61
68	155	2	46
68	222	64	1
68	2	198	4
68	2	221	121
68	0	60	254
68	10	20	239
68	158	3	61
68	206	19	36
68	3	165	1
68	5	218	4
68	0	158	249
68	0	32	251
68	24	10	7
68	161	6	40
68	217	100	4
68	0	201	1
68	4	213	207
68	3	52	253
68	7	13	125
68	117	4	32
68	217	55	8
68	0	177	0
68	1	217	74
68	0	75	254
68	6	19	247
68	69	6	25
68	169	13	27
68	76	133	0
68	0	203	0
68	6	184	244
68	0	44	253
68	9	8	3
68	112	4	30
68	194	69	5
68	0	186	0
68	1	207	169
68	1	49	243
68	12	14	211
68	69	6	25
68	176	33	17
68	0	157	0
68	1	203	33
68	0	90	249
68	5	25	246
68	10	4	6
68	109	8	26
68	134	107	2
68	0	194	1
68	1	185	223
68	1	49	255
68	6	7	2
68	55	1	17
68	148	44	5
68	0	170	1
68	1	201	138
68	0	43	254
68	18	28	247
68	31	6	12
68	100	12	11
68	0	125	0
68	1	196	8
68	1	108	246
68	6	22	255
68	5	5	3
68	41	6	13
68	107	57	4
68	4	175	1
68	1	189	201
68	3	54	255
68	9	7	47
68	16	5	9
68	68	14	4
68	0	116	0
68	1	189	102
68	0	49	248
68	11	28	242
68	14	5	8
68	36	4	5
68	0	59	1
68	5	160	6
68	1	127	237
68	2	26	248
68	7	6	4
68	17	6	12
68	49	16	1
68	3	103	4
68	6	173	165
68	0	47	251
68	12	13	129
68	12	6	10
68	37	7	9
68	1	49	1
68	2	135	46
68	1	53	251
68	7	19	251
68	8	6	7
68	20	5	10
68	5	18	1
68	1	71	0
68	4	116	198
68	1	30	254
68	6	6	6
68	18	2	13
68	21	8	2
68	0	32	1
68	0	96	76
68	5	35	243
68	20	16	189
68	13	4	7
68	21	5	8
68	5	15	4
68	1	49	7
68	1	36	178
68	10	14	236
68	4	8	9
68	15	4	8
68	10	12	1
68	1	25	3
68	0	47	73
68	7	30	198
68	6	6	6
68	9	4	11
68	21	8	2
68	0	16	3
68	0	27	12
68	0	15	132
68	13	17	202
68	9	7	8
68	15	10	4
68	1	15	0
68	9	15	3
68	0	12	70
68	4	5	158
68	5	5	5
68	6	6	6
68	13	8	5
68	0	17	1
68	1	20	24
68	1	12	57
68	5	6	26
68	7	5	6
68	11	6	2
68	0	12	0
68	1	18	10
68	1	9	48
68	5	9	83
68	6	6	6
68	10	4	6
68	4	12	1
68	0	17	1
68	0	12	24
68	2	8	56
68	4	4	4
68	8	6	9
68	11	6	2
68	0	14	0
68	0	14	14
68	0	9	38
68	4	6	27
69	14	2	2
69	17	6	2
69	4	9	3
69	2	6	5
69	1	5	8
69	3	7	8
69	23	4	8
69	14	3	1
69	5	7	4
69	3	8	4
69	2	6	9
69	5	5	7
69	7	3	4
69	18	4	1
69	15	8	2
69	1	11	3
69	4	8	7
69	5	4	10
69	5	5	5
69	26	2	2
69	19	5	2
69	2	13	0
69	2	8	4
69	5	4	12
69	3	7	8
69	24	2	5
69	20	5	2
69	7	10	1
69	6	12	8
69	4	8	11
69	6	3	10
69	7	5	6
69	25	5	4
69	18	7	3
69	1	11	3
69	4	8	7
69	5	5	5
69	5	5	5
69	55	4	13
69	24	6	2
69	4	10	0
69	4	10	6
69	6	5	11
69	5	5	7
69	22	6	7
69	35	3	6
69	14	9	3
69	0	13	3
69	2	11	10
69	5	5	5
69	7	6	4
69	56	0	9
69	25	11	2
69	2	12	4
69	6	10	11
69	2	6	7
69	5	5	5
69	95	6	26
69	46	6	4
69	1	13	0
69	0	11	7
69	4	10	10
69	5	5	7
69	28	2	5
69	75	5	15
69	19	11	0
69	0	14	0
69	3	12	11
69	4	5	10
69	5	5	5
69	92	5	24
69	50	10	0
69	1	15	0
69	1	13	9
69	3	7	10
69	5	5	7
69	127	1	38
69	94	8	11
69	4	14	3
69	1	13	1
69	6	6	14
69	5	5	7
69	34	3	9
69	113	6	24
69	57	20	1
69	0	15	0
69	0	11	13
69	5	6	11
69	6	6	6
69	114	2	27
69	111	22	8
69	0	20	3
69	0	11	3
69	4	7	14
69	5	5	7
69	112	3	35
69	129	10	16
69	9	30	0
69	4	16	4
69	2	9	15
69	7	6	12
69	39	1	12
69	125	3	28
69	110	37	5
69	1	25	1
69	2	14	14
69	4	7	14
69	6	6	6
69	138	3	36
69	163	27	11
69	0	42	4
69	5	15	6
69	5	5	17
69	6	6	6
69	76	3	23
69	147	7	18
69	72	71	4
69	1	30	2
69	0	10	19
69	6	5	11
69	48	4	17
69	151	3	37
69	153	48	1
69	0	61	1
69	0	15	12
69	6	6	14
69	6	6	6
69	172	1	53
69	177	22	17
69	6	97	4
69	0	31	0
69	1	7	19
69	6	5	13
69	74	1	21
69	170	6	33
69	136	79	0
69	1	71	1
69	2	15	24
69	7	6	14
69	5	5	5
69	167	1	37
69	175	48	3
69	10	110	11
69	0	32	21
69	5	5	17
69	6	6	8
69	212	0	74
69	199	24	19
69	0	112	0
69	1	90	0
69	6	9	26
69	3	5	18
69	76	1	22
69	194	7	38
69	167	82	0
69	1	124	0
69	1	24	32
69	3	6	21
69	5	5	5
69	196	4	53
69	200	55	2
69	1	125	1
69	0	86	36
69	1	7	21
69	6	6	6
69	231	9	92
69	217	25	36
69	3	123	0
69	7	138	10
69	1	22	49
69	5	10	14
69	73	4	23
69	218	7	52
69	198	93	1
69	0	135	1
69	0	96	84
69	0	10	22
69	7	6	14
69	205	3	61
69	240	71	12
69	2	141	0
69	3	141	45
69	0	12	64
69	6	6	14
69	187	5	66
69	241	22	44
69	68	136	1
69	0	146	0
69	0	88	126
69	2	9	25
69	66	5	21
69	221	2	56
69	231	108	2
69	1	154	2
69	1	141	106
69	2	7	73
69	7	4	11
69	211	2	70
69	249	67	19
69	1	163	0
69	1	150	20
69	1	37	157
69	7	5	27
69	102	2	30
69	234	16	43
69	178	152	7
69	0	165	0
69	2	121	155
69	2	6	67
69	52	2	13
69	214	3	58
69	245	103	1
69	0	179	0
69	1	145	94
69	1	24	182
69	5	7	20
69	208	1	71
69	251	52	23
69	5	187	4
69	3	169	11
69	0	60	195
69	0	9	52
69	68	1	19
69	230	14	51
69	223	149	2
69	1	195	2
69	1	139	149
69	2	25	181
69	6	5	10
69	197	2	58
69	245	92	0
69	1	202	2
69	0	175	96
69	1	28	219
69	2	8	58
69	207	2	79
69	242	37	32
69	0	188	0
69	1	202	2
69	0	96	193
69	8	16	187
69	56	4	16
69	217	4	48
69	242	142	5
69	0	212	3
69	3	168	162
69	0	26	221
69	9	7	18
69	189	0	54
69	246	84	3
69	2	203	0
69	0	207	83
69	1	41	235
69	9	15	187
69	213	0	80
69	239	24	40
69	9	183	0
69	0	212	0
69	0	139	220
69	1	22	201
